# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F4:4E": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F4:4E", "device connection": "BTH00:07:80:46:F4:4E", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-17", "time": "10:31:53.698", "channels": [1, 2, 3], "sensor": ["EEG", "EEG", "CUSTOM/0.5/1.0/V"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "dark_blue", "black"]}}
# EndOfHeader
482	0	36968	37444	22462	
483	0	36648	37213	22454	
484	0	31200	36916	22462	
485	0	24613	36636	22459	
486	0	21500	36374	22459	
487	0	21852	36350	22460	
488	0	24780	36373	22456	
489	0	28788	36453	22458	
490	0	32160	36283	22460	
491	0	34464	35924	22460	
492	0	33840	35196	22462	
493	0	33860	34612	22464	
494	0	35024	34512	22460	
495	0	36222	34537	22457	
496	0	35754	34069	22461	
497	0	34664	33618	22457	
498	0	35264	33031	22464	
499	0	37292	32244	22460	
500	0	39616	31740	22461	
501	0	40324	31173	22459	
502	0	37716	30540	22466	
503	0	32981	30485	22461	
504	0	29768	31156	22465	
505	0	28700	32293	22462	
506	0	29408	33342	22460	
507	0	31086	33439	22457	
508	0	33428	33465	22460	
509	0	35020	33153	22461	
510	0	36480	33444	22460	
511	0	37432	33756	22462	
512	0	37220	33942	22462	
513	0	35864	34021	22460	
514	0	33528	34104	22460	
515	0	32317	33862	22456	
516	0	33317	33527	22455	
517	0	35128	33148	22460	
518	0	36452	32655	22464	
519	0	36164	31681	22458	
520	0	36552	31169	22457	
521	0	37284	31176	22461	
522	0	36280	31196	22460	
523	0	34717	31213	22463	
524	0	33188	31747	22465	
525	0	32050	32134	22458	
526	0	30740	32722	22460	
527	0	29109	32836	22460	
528	0	28280	33218	22462	
529	0	28836	33269	22460	
530	0	29488	32664	22456	
531	0	30298	31776	22460	
532	0	31642	30026	22457	
533	0	34352	28250	22461	
534	0	35300	26506	22460	
535	0	34588	25806	22455	
536	0	33690	26316	22456	
537	0	33124	28000	22460	
538	0	32224	30199	22460	
539	0	31760	32216	22462	
540	0	31724	34215	22460	
541	0	32004	35958	22460	
542	0	31402	36524	22456	
543	0	28068	37246	22458	
544	0	26100	38004	22456	
545	0	26576	37122	22458	
546	0	27908	37400	22460	
547	0	30504	37484	22458	
548	0	32628	37142	22458	
549	0	33152	36689	22460	
550	0	33988	36233	22458	
551	0	33380	35476	22458	
552	0	29972	34953	22461	
553	0	25852	35220	22460	
554	0	24912	33911	22460	
555	0	25996	33188	22454	
556	0	25701	33353	22459	
557	0	26288	33290	22462	
558	0	27076	33312	22458	
559	0	26868	34604	22456	
560	0	27693	34772	22456	
561	0	31904	34946	22460	
562	0	35628	34918	22456	
563	0	37628	34105	22460	
564	0	36870	33492	22461	
565	0	35080	33328	22456	
566	0	34520	33588	22456	
567	0	35460	33852	22460	
568	0	36220	34174	22457	
569	0	35560	34436	22457	
570	0	33064	34460	22457	
571	0	30196	34604	22461	
572	0	29602	35204	22460	
573	0	30225	34512	22454	
574	0	31552	33964	22458	
575	0	33300	33223	22462	
576	0	33516	32655	22463	
577	0	33192	31976	22458	
578	0	34260	31356	22460	
579	0	34506	30898	22463	
580	0	32157	30292	22460	
581	0	27384	30146	22460	
582	0	24704	30901	22460	
583	0	26088	32256	22460	
