Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
DEU,2012-06-01,2012-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7006,June,LCU,1791.000000,A
DEU,2012-07-01,2012-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7007,July,LCU,1832.000000,A
DEU,2012-08-01,2012-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7008,August,LCU,1828.000000,A
DEU,2012-09-01,2012-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7009,September,LCU,1820.000000,A
DEU,2012-10-01,2012-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7010,October,LCU,1921.000000,A
DEU,2012-11-01,2012-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7011,November,LCU,1958.000000,A
DEU,2012-12-01,2012-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2012,2012,7012,December,LCU,1947.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,1967.000000,A
DEU,2013-01-01,2013-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,1601.000000,A
DEU,2013-02-01,2013-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,1592.000000,A
DEU,2013-03-01,2013-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,1587.000000,A
DEU,2013-04-01,2013-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,1765.000000,A
DEU,2013-05-01,2013-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,1745.000000,A
DEU,2013-06-01,2013-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,1757.000000,A
DEU,2013-07-01,2013-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7007,July,LCU,1615.000000,A
DEU,2013-08-01,2013-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7008,August,LCU,1651.000000,A
DEU,2013-09-01,2013-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7009,September,LCU,1631.000000,A
DEU,2013-10-01,2013-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7010,October,LCU,1631.000000,A
DEU,2013-11-01,2013-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7011,November,LCU,1673.000000,A
DEU,2013-12-01,2013-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2013,2013,7012,December,LCU,1714.000000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,1952.000000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,1982.000000,A
DEU,2015-01-01,2015-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,1892.000000,A
DEU,2015-02-01,2015-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7002,February,LCU,1888.000000,A
DEU,2015-03-01,2015-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7003,March,LCU,1819.000000,A
DEU,2015-04-01,2015-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7004,April,LCU,1884.000000,A
DEU,2015-05-01,2015-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7005,May,LCU,1873.000000,A
DEU,2015-06-01,2015-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7006,June,LCU,1864.000000,A
DEU,2015-07-01,2015-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7007,July,LCU,1814.000000,A
DEU,2015-08-01,2015-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7008,August,LCU,1766.000000,A
DEU,2015-09-01,2015-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7009,September,LCU,1754.000000,A
DEU,2015-10-01,2015-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7010,October,LCU,1772.000000,A
DEU,2015-11-01,2015-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7011,November,LCU,1793.000000,A
DEU,2015-12-01,2015-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2015,2015,7012,December,LCU,1757.000000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,1979.000000,A
DEU,2016-01-01,2016-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,1933.000000,A
DEU,2016-02-01,2016-02-29,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,1926.000000,A
DEU,2016-03-01,2016-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,1943.000000,A
DEU,2016-04-01,2016-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,1951.000000,A
DEU,2016-05-01,2016-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,1962.000000,A
DEU,2016-06-01,2016-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,1963.000000,A
DEU,2016-07-01,2016-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,1980.000000,A
DEU,2016-08-01,2016-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,1998.000000,A
DEU,2016-09-01,2016-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,2035.000000,A
DEU,2016-10-01,2016-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,2015.000000,A
DEU,2016-11-01,2016-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,2402.000000,A
DEU,2016-12-01,2016-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,2534.000000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,2459.900000,A
DEU,2017-01-01,2017-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,2015.000000,A
DEU,2017-02-01,2017-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,2030.000000,A
DEU,2017-03-01,2017-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,2028.000000,A
DEU,2017-04-01,2017-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,1988.000000,A
DEU,2017-05-01,2017-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,1995.000000,A
DEU,2017-06-01,2017-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,1978.000000,A
DEU,2017-07-01,2017-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,1966.000000,A
DEU,2017-08-01,2017-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,2478.000000,A
DEU,2017-09-01,2017-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,2438.000000,A
DEU,2017-10-01,2017-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,2459.000000,A
DEU,2017-11-01,2017-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,2390.000000,A
DEU,2017-12-01,2017-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,2493.000000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,2455.000000,A
DEU,2018-01-01,2018-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,2455.000000,A
DEU,2018-02-01,2018-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,2464.000000,A
DEU,2018-03-01,2018-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,2481.000000,A
DEU,2018-04-01,2018-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,2432.000000,A
DEU,2018-05-01,2018-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,2399.000000,A
DEU,2018-06-01,2018-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,2405.000000,A
DEU,2018-07-01,2018-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,2416.000000,A
DEU,2018-08-01,2018-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,2444.000000,A
DEU,2018-09-01,2018-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,2555.000000,A
DEU,2018-10-01,2018-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,2468.000000,A
DEU,2018-11-01,2018-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,2443.000000,A
DEU,2018-12-01,2018-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,2509.000000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,2564.100000,A
DEU,2019-01-01,2019-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,2592.000000,A
DEU,2019-02-01,2019-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,2520.000000,A
DEU,2019-03-01,2019-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,2619.000000,A
DEU,2019-04-01,2019-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,2645.000000,A
DEU,2019-05-01,2019-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,2525.000000,A
DEU,2019-06-01,2019-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,2538.000000,A
DEU,2019-07-01,2019-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,2525.000000,A
DEU,2019-08-01,2019-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,2534.000000,A
DEU,2019-09-01,2019-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,2475.000000,A
DEU,2019-10-01,2019-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,2563.000000,A
DEU,2019-11-01,2019-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,2656.000000,A
DEU,2019-12-01,2019-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,2584.000000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,2751.500000,A
DEU,2020-01-01,2020-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,2654.700000,A
DEU,2020-02-01,2020-02-29,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,2662.900000,A
DEU,2020-03-01,2020-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,2768.300000,A
DEU,2020-04-01,2020-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,2780.000000,A
DEU,2020-05-01,2020-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,2863.100000,A
DEU,2020-06-01,2020-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,2735.400000,A
DEU,2020-07-01,2020-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,2771.800000,A
DEU,2020-08-01,2020-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,2744.900000,A
DEU,2020-09-01,2020-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,2741.400000,A
DEU,2020-10-01,2020-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,2740.200000,A
DEU,2020-11-01,2020-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,2769.000000,A
DEU,2020-12-01,2020-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,2787.000000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,2818.200000,A
DEU,2021-01-01,2021-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,2852.000000,A
DEU,2021-02-01,2021-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7002,February,LCU,2797.700000,A
DEU,2021-03-01,2021-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7003,March,LCU,2752.700000,A
DEU,2021-04-01,2021-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7004,April,LCU,2685.200000,A
DEU,2021-05-01,2021-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7005,May,LCU,2749.500000,A
DEU,2021-06-01,2021-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7006,June,LCU,2819.400000,A
DEU,2021-07-01,2021-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7007,July,LCU,2838.100000,A
DEU,2021-08-01,2021-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7008,August,LCU,2962.100000,A
DEU,2021-09-01,2021-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7009,September,LCU,2919.500000,A
DEU,2021-10-01,2021-10-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7010,October,LCU,3006.300000,A
DEU,2021-11-01,2021-11-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2021,2021,7011,November,LCU,2638.100000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,3249.600000,A
DEU,2022-01-01,2022-01-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7001,January,LCU,2832.100000,A
DEU,2022-02-01,2022-02-28,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7002,February,LCU,2910.600000,A
DEU,2022-03-01,2022-03-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7003,March,LCU,3116.600000,A
DEU,2022-04-01,2022-04-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7004,April,LCU,3064.200000,A
DEU,2022-05-01,2022-05-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7005,May,LCU,3072.900000,A
DEU,2022-06-01,2022-06-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7006,June,LCU,3207.000000,A
DEU,2022-07-01,2022-07-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7007,July,LCU,3145.100000,A
DEU,2022-08-01,2022-08-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7008,August,LCU,3129.000000,A
DEU,2022-09-01,2022-09-30,79,'276,Germany,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2022,2022,7009,September,LCU,3195.200000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,1832.700000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1781.200000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,1581.000000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,1572.900000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,1687.200000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,1700.500000,A
DEU,1997-01-01,1997-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,1772.500000,A
DEU,1998-01-01,1998-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,1822.500000,A
DEU,2003-01-01,2003-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,2200.000000,A
DEU,2004-01-01,2004-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,2081.000000,A
DEU,2005-01-01,2005-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,1865.000000,A
DEU,2006-01-01,2006-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,2051.000000,A
DEU,2007-01-01,2007-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,2045.000000,A
DEU,2008-01-01,2008-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,1790.000000,A
DEU,2009-01-01,2009-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,1921.000000,A
DEU,2010-01-01,2010-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,1922.000000,A
DEU,2011-01-01,2011-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,1779.000000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,1855.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,1967.000000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,1952.000000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,1982.000000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,1979.000000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,2459.900000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,2455.000000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,2564.100000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,2751.500000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,2818.200000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,3249.600000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,2160.000000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,2230.600000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1870.400000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1895.700000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,2302.800000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,2210.200000,A
DEU,1997-01-01,1997-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1999.200000,A
DEU,1998-01-01,1998-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,2025.700000,A
DEU,2003-01-01,2003-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,2483.100000,A
DEU,2004-01-01,2004-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,2583.800000,A
DEU,2005-01-01,2005-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,2319.400000,A
DEU,2006-01-01,2006-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2573.100000,A
DEU,2007-01-01,2007-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,2799.100000,A
DEU,2008-01-01,2008-12-31,79,'276,Germany,449,'01270,Mushrooms and truffles,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2621.900000,A
