nSeq,frontal,smoothed_values,Wavetype
39010,30245,30323.611744726946,0
39011,30106,30190.600025124666,0
39012,30512,30118.160520182046,0
39013,31224,30093.905866816745,0
39014,31396,30108.607952160597,0
39015,31228,30154.34734115612,0
39016,31080,30241.3065438399,0
39017,31088,30384.295296794127,0
39018,31424,30574.047593032836,0
39019,31520,30810.538926311878,0
39020,31328,31090.7883571451,0
39021,31412,31424.131933991637,0
39022,31819,31800.909640425012,0
39023,32068,32193.8999071678,0
39024,32420,32579.538086809014,0
39025,32573,32905.80724348611,0
39026,32584,33172.67834691949,0
39027,32284,33384.60417702864,0
39028,31964,33564.85922445086,0
39029,31281,33745.15633649661,0
39030,30638,33943.160985116774,0
39031,31068,34159.63772366234,0
39032,32349,34385.02103942985,0
39033,34088,34622.44741656634,0
39034,35408,34874.189898660494,0
39035,36245,35137.00488739971,0
39036,36460,35394.82364686185,0
39037,36528,35624.742419361,0
39038,36596,35809.93892768086,0
39039,36758,35953.81438255569,0
39040,36828,36051.5782451425,0
39041,37384,36107.73067582474,0
39042,38368,36125.73483445215,0
39043,38676,36099.70110717822,0
39044,38568,36028.117115189845,0
39045,37692,35919.02933994477,0
39046,37028,35774.51920616092,0
39047,36761,35609.2943003869,0
39048,37064,35435.16817807452,0
39049,36888,35253.398762374665,0
39050,35716,35065.186517601185,0
39051,34164,34865.0644391728,0
39052,32824,34644.86583505292,0
39053,31740,34413.79692705824,0
39054,30924,34189.135518183444,0
39055,30666,33989.16885937097,0
39056,31312,33809.304130149365,0
39057,31986,33636.23524975863,0
39058,32776,33444.01863254533,0
39059,33204,33236.75216901706,0
39060,33405,33035.529183724546,0
39061,33700,32847.34855301895,0
39062,33472,32664.23556567568,0
39063,33300,32495.096886095027,0
39064,33056,32356.917851273065,0
39065,32700,32248.6868130711,0
39066,32492,32169.020895131613,0
39067,32272,32116.20667464778,0
39068,32572,32090.484666286997,0
39069,32484,32092.69061502626,0
39070,32156,32117.90994143181,0
39071,31356,32167.622195240052,0
39072,30740,32245.482433262638,0
39073,30508,32354.435683528,0
39074,30584,32480.484738789568,0
39075,31324,32615.626741648965,0
39076,31816,32751.48463109187,0
39077,32610,32877.47045529527,0
39078,33688,32995.6238892752,0
39079,34624,33111.056431670564,0
39080,34964,33218.55396496583,0
39081,35360,33308.2851192685,0
39082,35832,33377.5131117367,0
39083,35968,33441.85302362851,0
39084,35904,33521.126830072004,0
39085,34972,33621.11063336194,0
39086,34116,33742.63563912854,0
39087,34244,33875.59542616136,0
39088,34660,34017.95879352286,0
39089,34760,34164.167428123415,0
39090,34404,34304.47953119067,0
39091,33728,34422.54990194283,0
39092,32484,34524.37387197563,0
39093,31800,34639.96939942475,0
39094,31672,34773.8460497754,0
39095,31928,34923.322935401746,0
39096,32797,35076.41337279172,0
39097,34100,35222.523991992115,0
39098,35328,35353.82099680606,0
39099,36112,35495.29749455269,0
39100,36544,35650.98308757679,0
39101,36940,35805.18867344481,0
39102,37024,35953.66544085838,0
39103,36528,36094.16127226971,0
39104,35980,36214.5994664408,0
39105,35536,36287.765994694935,0
39106,35045,36293.61250660639,0
39107,34908,36259.43771935645,0
39108,35980,36217.427086108444,0
39109,37012,36190.9549833874,0
39110,37412,36194.21506432244,0
39111,37285,36243.87410175193,0
39112,37572,36351.899275109616,0
39113,38140,36485.371663165446,0
39114,38656,36637.65209117367,0
39115,38996,36793.45360404072,0
39116,39020,36946.53475931975,0
39117,38892,37105.99564825454,0
39118,38641,37285.63673016118,0
39119,38588,37500.3005788211,0
39120,38536,37731.755038303905,0
39121,37856,37954.60711756954,0
39122,36780,38124.52291236953,0
39123,35480,38222.095782322125,0
39124,34428,38247.32255855304,0
39125,33882,38204.43095267373,0
39126,33812,38106.852096862145,0
39127,34564,37942.266232465125,0
39128,35336,37720.49228329823,0
39129,35960,37450.555511458806,0
39130,36110,37138.84637793954,0
39131,35928,36785.6186465048,0
39132,36352,36415.20104945741,0
39133,36964,36054.70697976087,0
39134,37591,35721.66071149273,0
39135,38052,35424.172941594465,0
39136,38256,35149.65661276051,0
39137,38228,34891.13441367221,0
39138,37760,34646.257109169615,0
39139,37021,34429.35287565355,0
39140,36388,34245.56646119618,0
39141,36228,34086.623104887316,0
39142,36496,33932.716325633584,0
39143,36360,33772.155269818475,0
39144,35729,33601.00856088441,0
39145,34873,33429.09874712366,0
39146,33484,33269.67486830858,0
39147,32352,33135.16291585836,0
39148,32040,33006.93950566045,0
39149,31720,32890.6734726214,0
39150,31368,32799.408856491566,0
39151,30968,32756.954676298137,0
39152,30012,32775.07602508891,0
39153,28596,32858.99817628694,0
39154,27148,32993.028719934555,0
39155,26698,33167.334276223744,0
39156,27988,33357.37442336667,0
39157,29968,33528.09433026894,0
39158,31652,33665.522331735105,0
39159,33324,33774.47434828256,0
39160,34664,33855.87756126507,0
39161,35172,33922.106541179135,0
39162,34968,33986.04779284028,0
39163,35452,34066.403281219165,0
39164,36120,34179.007921371565,0
39165,37408,34323.60483901329,0
39166,38948,34481.608065066124,0
39167,40172,34622.79354533185,0
39168,40312,34739.49259859372,0
39169,39524,34854.79126731626,0
39170,38277,34996.227032463794,0
39171,36948,35178.46477025933,0
39172,36280,35391.33849500598,0
39173,36012,35619.54148780941,0
39174,35648,35842.395723332585,0
39175,34984,36046.03939780254,0
39176,34136,36238.050549874824,0
39177,33628,36414.71786289667,0
39178,33208,36580.01466521933,0
39179,33287,36722.76626618369,0
39180,33948,36829.56711532928,0
39181,35104,36887.51015498117,0
39182,36200,36890.03136349744,0
39183,37008,36851.354376254414,0
39184,37252,36787.877011950965,0
39185,37148,36706.43304584388,0
39186,36494,36606.93570167069,0
39187,35560,36485.641962074704,0
39188,35492,36348.59124297475,0
39189,35420,36203.5537657355,0
39190,35136,36062.324362226325,0
39191,34888,35934.07625010941,0
39192,35265,35813.20491429999,0
39193,35356,35713.313500789794,0
39194,35734,35641.38143248024,0
39195,35904,35595.818668800894,0
39196,35472,35583.81117140792,0
39197,34740,35595.27735863236,0
39198,35660,35632.40772858583,0
39199,37348,35711.51516290619,0
39200,39106,35834.73174947881,0
39201,40032,35994.47536177952,0
39202,40528,36181.03245877227,0
39203,40244,36362.58280730265,0
39204,39348,36503.64009906056,0
39205,37660,36572.87101058788,0
39206,35932,36577.47429371726,0
39207,34753,36562.90103449038,0
39208,33912,36563.9394841176,0
39209,34220,36585.26080929801,0
39210,35460,36635.06689799316,0
39211,36453,36706.169865056,0
39212,36596,36764.76006355466,0
39213,36112,36782.0905040184,0
39214,34912,36771.93716753575,0
39215,33368,36739.74735407761,0
39216,32408,36704.819968535376,0
39217,32961,36687.53349482036,0
39218,34672,36700.77421998071,0
39219,36140,36723.69315669022,0
39220,37140,36744.89141134709,0
39221,37818,36754.17195375971,0
39222,38344,36758.79930448299,0
39223,38772,36768.07975542212,0
39224,39212,36789.71604406754,0
39225,39692,36825.11447612393,0
39226,39360,36854.911196072375,0
39227,38628,36863.33572653211,0
39228,37796,36846.37253942964,0
39229,37180,36810.35641832936,0
39230,37020,36759.16580006543,0
39231,37078,36707.90334721753,0
39232,37056,36674.99813659777,0
39233,36992,36658.74061044659,0
39234,36536,36654.508273720465,0
39235,36028,36656.16693019176,0
39236,35772,36660.793271170536,0
39237,36056,36648.07474391535,0
39238,36576,36611.189520457694,0
39239,36860,36560.14179420238,0
39240,36437,36504.584359411536,0
39241,35444,36446.151414537795,0
39242,35188,36377.65116864579,0
39243,35344,36308.07638463423,0
39244,35552,36224.405983536664,0
39245,35928,36127.11877408347,0
39246,36068,36012.52295090207,0
39247,36056,35866.45805166468,0
39248,35824,35672.39261044217,0
39249,35366,35463.57253997145,0
39250,34556,35265.89462704334,0
39251,33732,35089.019646135836,0
39252,32981,34917.312536569545,0
39253,32761,34758.06926451593,0
39254,33204,34610.48415059018,0
39255,34484,34501.7219742306,0
39256,35988,34436.35529880444,0
39257,37052,34406.27786889129,0
39258,37351,34405.70029814217,0
39259,37152,34410.67052301784,0
39260,36412,34413.60625160647,0
39261,35476,34422.83421962546,0
39262,35064,34470.97301491576,0
39263,34972,34548.54033344226,0
39264,34683,34610.3584992059,0
39265,34272,34615.24976686637,0
39266,33832,34556.596317773015,0
39267,33352,34450.98049473715,0
39268,32804,34321.161101391095,0
39269,32968,34214.17390292497,0
39270,33322,34171.45733748075,0
39271,33940,34210.9863618973,0
39272,34017,34308.21302863031,0
39273,34064,34424.26668219204,0
39274,34084,34540.913742690296,0
39275,33844,34654.36439828297,0
39276,33988,34763.548304078264,0
39277,34420,34844.845796438174,0
39278,35172,34885.8323619906,0
39279,35428,34879.28088964036,0
39280,35616,34845.296450721224,0
39281,35461,34811.98615467533,0
39282,34896,34794.56382898924,0
39283,34522,34793.033067572076,0
39284,34460,34812.95677918903,0
39285,34504,34854.25976178267,0
39286,34562,34910.604591135394,0
39287,35104,34979.43860806327,0
39288,35556,35076.25565885196,0
39289,36384,35206.036349227994,0
39290,36872,35362.77352517986,0
39291,36840,35528.63484542452,0
39292,36708,35683.67157287231,0
39293,36449,35835.56987772953,0
39294,36297,35985.4913203296,0
39295,36325,36119.522265234926,0
39296,36324,36241.12158184159,0
39297,36112,36349.31673005021,0
39298,35724,36450.06440561937,0
39299,35056,36554.954767361196,0
39300,34230,36669.30886223824,0
39301,33849,36777.6021142389,0
39302,34612,36857.43650146194,0
39303,36096,36893.23674853795,0
39304,38308,36879.656196088356,0
39305,39513,36822.73549723129,0
39306,39420,36743.3172621086,0
39307,38464,36659.42408712737,0
39308,36820,36564.02262871536,0
39309,35216,36449.41461107876,0
39310,34392,36313.75819650839,0
39311,34484,36148.03475392622,0
39312,33432,35955.557557640466,0
39313,32044,35744.988099634604,0
39314,32200,35528.553009676005,0
39315,33962,35313.44235940629,0
39316,35932,35091.126890556705,0
39317,37540,34858.85814323431,0
39318,39664,34615.86897486583,0
39319,41368,34347.73717215151,0
39320,41140,34077.61779062742,0
39321,38816,33815.25722866209,0
39322,36004,33574.217805758875,0
39323,33876,33341.13456568337,0
39324,32064,33115.56660219777,0
39325,30352,32895.86869908836,0
39326,28984,32673.27731058799,0
39327,28360,32457.36741877943,0
39328,28416,32259.771981732007,0
39329,29324,32093.62503367452,0
39330,30130,31958.2125590165,0
39331,30536,31854.67687650228,0
39332,30808,31782.58613214124,0
39333,31344,31726.233076644585,0
39334,31892,31688.24620195774,0
39335,32072,31679.90251965221,0
39336,32208,31695.3309623433,0
39337,32422,31726.237548607543,0
39338,32277,31776.312237200702,0
39339,32100,31842.740510936907,0
39340,32030,31941.524094638855,0
39341,31976,32076.005903121724,0
39342,31782,32231.87502275004,0
39343,31393,32404.744674622965,0
39344,31056,32594.731495653825,0
39345,31474,32805.565597860055,0
39346,32336,33029.08117055134,0
39347,33600,33261.82756454691,0
39348,34980,33485.867426467084,0
39349,35852,33692.56082553911,0
39350,35996,33864.460304592205,0
39351,35792,33980.01726141395,0
39352,35728,34026.28968740866,0
39353,35568,34041.1688979331,0
39354,35400,34056.12401227125,0
39355,35140,34112.20912637967,0
39356,34720,34221.68812140087,0
39357,34040,34381.80251997243,0
39358,33848,34572.67045733596,0
39359,33920,34767.30759163555,0
39360,34104,34939.46590906526,0
39361,34492,35089.39459216539,0
39362,34568,35215.61112862281,0
39363,34764,35270.16543066792,0
39364,34912,35233.80815465215,0
39365,34624,35139.73345988307,0
39366,34560,35012.96076334294,0
39367,34560,34864.855936974905,0
39368,34440,34717.96119833804,0
39369,34792,34615.88740173305,0
39370,34788,34584.23093502022,0
39371,34596,34612.531687597526,0
39372,34172,34662.784771343104,0
39373,33932,34709.957064612165,0
39374,33732,34757.10855205354,0
39375,33656,34797.42212068989,0
39376,33774,34819.22274074857,0
39377,33920,34820.26693331302,0
39378,34045,34804.57336015788,0
39379,34308,34772.32988342224,0
39380,34528,34733.8062240045,0
39381,34933,34702.66816796856,0
39382,35190,34667.656156744415,0
39383,35692,34623.39330664171,0
39384,36061,34580.22705081039,0
39385,35892,34542.66904243232,0
39386,35714,34511.090178727405,0
39387,35600,34484.9216373038,0
39388,35684,34458.18348685789,0
39389,35912,34434.19869986967,0
39390,36004,34419.53428781012,0
39391,35796,34409.96969635445,0
39392,35724,34406.77418705834,0
39393,35656,34406.858910260344,0
39394,35208,34404.83295234993,0
39395,34238,34402.571601951284,0
39396,33418,34396.37972481178,0
39397,32449,34388.415237745045,0
39398,31884,34383.48120704225,0
39399,31356,34402.03620402993,0
39400,31072,34449.94084307965,0
39401,31312,34511.729721543925,0
39402,32569,34576.50972160676,0
39403,33636,34634.86839771657,0
39404,34745,34696.980798851604,0
39405,35924,34762.67641514293,0
39406,36748,34830.36086249781,0
39407,36852,34891.581472490754,0
39408,36704,34941.8373901081,0
39409,36252,34997.38902978608,0
39410,35906,35077.94937533231,0
39411,35292,35195.3608028724,0
39412,35108,35352.6565457774,0
39413,35660,35530.37405513497,0
39414,36048,35730.687280489336,0
39415,35656,35958.0769030643,0
39416,35692,36190.51154651576,0
39417,36312,36421.937180462286,0
39418,36692,36653.20573193062,0
39419,36929,36883.07870509561,0
39420,37237,37121.229758919944,0
39421,37400,37361.143306831436,0
39422,37500,37592.80824469408,0
39423,37784,37795.14372640126,0
39424,37996,37924.43145610242,0
39425,38273,37975.1258350286,0
39426,38548,37972.74421893292,0
39427,38456,37927.25437937085,0
39428,38084,37853.085028613605,0
39429,37816,37783.13582254557,0
39430,37898,37739.48443957318,0
39431,37436,37726.48553238672,0
39432,37140,37717.60081061786,0
39433,37017,37683.9835481347,0
39434,36844,37641.84478572643,0
39435,36768,37573.657930903304,0
39436,36532,37427.37010793602,0
39437,36404,37209.526408328304,0
39438,36968,36992.12775333019,0
39439,37368,36829.97257139575,0
39440,37480,36748.567833386245,0
39441,37892,36746.426106044884,0
39442,38297,36776.35077251837,0
39443,38597,36818.7701812884,0
39444,38556,36864.40693043544,0
39445,37684,36891.766976663814,0
39446,36996,36866.80137691602,0
39447,36374,36779.92302046669,0
39448,36108,36629.271970307884,0
39449,35480,36421.68753902918,0
39450,34412,36143.182492073574,0
39451,33424,35787.788899811814,0
39452,32568,35387.535889124294,0
39453,32480,34971.01095675275,0
39454,32152,34543.152711728166,0
39455,32084,34121.06725366521,0
39456,32316,33711.57889031708,0
39457,33153,33337.466291397664,0
39458,34244,32997.52134273905,0
39459,35280,32709.38490824566,0
39460,35756,32484.802281425775,0
39461,35612,32313.97933618042,0
39462,35240,32162.664122063285,0
39463,35236,32006.093561799185,0
39464,35093,31847.4441034704,0
39465,34440,31714.434019778193,0
39466,33964,31606.31995936296,0
39467,33672,31530.131058568764,0
39468,33188,31488.292446270723,0
39469,32296,31472.73119614865,0
39470,31072,31489.605183404405,0
39471,29396,31548.44985264286,0
39472,27406,31629.335334667376,0
39473,25540,31676.6894826033,0
39474,25902,31688.168662917014,0
39475,27396,31697.94191283624,0
39476,28712,31760.479222005266,0
39477,30552,31897.991065675047,0
39478,32538,32099.071876158574,0
39479,33288,32334.453069474574,0
39480,32768,32591.060092140153,0
39481,31109,32874.023747590596,0
39482,30064,33158.71537156127,0
39483,30009,33438.05389662233,0
39484,29536,33693.06087255321,0
39485,30080,33909.736628757455,0
39486,33648,34081.72862833963,0
39487,38804,34187.84553857068,0
39488,42100,34228.35381370524,0
39489,43200,34226.76594119247,0
39490,42468,34203.59682182039,0
39491,40284,34162.70145278864,0
39492,38604,34124.71161696615,0
39493,37056,34114.92712730232,0
39494,35344,34146.126734650315,0
39495,33784,34214.736174580124,0
39496,32944,34294.81789895545,0
39497,32596,34384.352319351965,0
39498,32088,34479.50327150153,0
39499,31462,34579.469929711966,0
39500,31449,34679.26291052056,0
39501,32156,34759.935535740835,0
39502,32140,34816.43126115046,0
39503,32212,34856.79170860728,0
39504,32590,34912.22567834036,0
39505,33028,34953.439172313716,0
39506,34304,34970.71169604122,0
39507,35320,34957.285797405304,0
39508,36444,34907.056605667865,0
39509,36772,34815.150139859434,0
39510,35800,34721.3365044634,0
39511,34512,34693.45811868602,0
39512,33748,34766.14425620514,0
39513,34288,34945.78232612934,0
39514,36013,35234.485022346504,0
39515,37032,35638.826498872615,0
39516,37292,36134.291208913266,0
39517,37196,36717.880731011915,0
39518,37360,37401.185785179376,0
39519,37684,38165.1478616244,0
39520,37436,38978.38913961339,0
39521,36364,39803.88429579018,0
39522,35576,40602.8845919341,0
39523,37604,41345.450800684725,0
39524,41276,42002.60853573894,0
39525,44736,42586.06346195768,0
39526,46384,43093.41910214472,0
39527,46776,43506.25437688387,0
39528,46612,43846.55009026944,0
39529,46672,44159.49938097119,0
39530,46696,44452.014782636856,0
39531,46160,44716.27641466724,0
39532,45428,44947.14384507247,0
39533,44284,45141.1015384529,0
39534,43500,45314.32720551575,0
39535,42924,45433.84123513507,0
39536,42544,45436.72710005936,0
39537,43080,45294.361547621615,1
39538,44100,45039.04215953367,1
39539,45436,44735.02652113873,1
39540,46432,44434.980610122926,1
39541,47500,44175.57675394324,1
39542,48416,43980.416796111596,1
39543,48516,43864.56609385613,1
39544,47996,43788.671837149945,1
39545,47204,43762.62223775058,1
39546,46473,43832.14185080516,1
39547,45624,43988.64704948148,1
39548,44708,44191.80926893079,1
39549,44124,44377.909341966384,1
39550,43456,44524.73646767802,1
39551,43104,44654.93253607522,1
39552,42884,44791.736588524625,1
39553,42066,44939.6383815131,1
39554,39924,45129.07724516317,1
39555,38228,45378.295188695905,1
39556,36870,45685.6107849835,1
39557,36196,46055.97345007948,0
39558,37344,46486.35430037013,0
39559,41144,46979.01974887325,0
39560,45900,47500.73883446618,0
39561,49120,47975.367931883215,0
39562,50924,48345.17319905296,0
39563,52136,48600.804082670766,0
39564,53424,48764.258880863475,0
39565,54004,48888.59972840826,0
39566,54664,48976.26456423987,0
39567,55012,49016.94717315986,0
39568,54192,49011.2091774805,0
39569,53028,48967.31685023233,0
39570,51812,48890.50434953144,0
39571,50876,48762.28924001758,0
39572,50112,48537.46699428481,0
39573,48892,48207.02477752415,0
39574,47180,47829.513764850715,0
39575,45688,47454.81944461545,0
39576,45240,47116.713542018195,0
39577,46224,46794.55790992642,0
39578,48164,46452.93164863854,1
39579,49928,46080.794963242384,1
39580,51448,45703.37659273443,1
39581,52404,45339.038844519775,1
39582,51360,44990.2446077863,1
39583,48900,44652.88735580199,1
39584,44080,44318.58377920275,1
39585,37128,43990.06422297701,1
39586,31281,43660.17043722921,1
39587,30032,43331.170940267264,1
39588,33000,43027.140815090876,1
39589,36533,42770.52081509463,1
39590,39688,42575.66227454112,1
39591,41924,42443.37762234854,1
39592,42360,42382.626657609595,1
39593,42252,42399.066025007,1
39594,44076,42485.679503561856,1
39595,45356,42640.156624087234,1
39596,43576,42856.56514683781,1
39597,41036,43143.8886295274,1
39598,39516,43496.42255919174,1
39599,40520,43916.03765840814,1
39600,42956,44409.203342602625,1
39601,45728,44970.93759431962,1
39602,49180,45602.757211213364,1
39603,52568,46297.28835175442,1
39604,54704,47028.188532624226,1
39605,55688,47758.026882326274,1
39606,55776,48462.73380950765,1
39607,55528,49115.780993274064,1
39608,54316,49679.04554206365,0
39609,52094,50157.83633183666,0
39610,49488,50599.06968175252,0
39611,47936,51047.39701956167,0
39612,47914,51496.69101115651,0
39613,48512,51937.851250988046,0
39614,49652,52367.44416684108,0
39615,50364,52794.984618527065,0
39616,51116,53210.514171985626,0
39617,52125,53623.22971147242,0
39618,52924,54036.09795045641,0
39619,53536,54433.444237084244,0
39620,53935,54796.718685524334,0
39621,54236,55107.386235676975,0
39622,55028,55371.05078328031,0
39623,55416,55594.12236689494,0
39624,55276,55769.715582796875,1
39625,55020,55883.346921045355,1
39626,54136,55929.22624332817,1
39627,53308,55924.44826851059,1
39628,53576,55904.444514234885,1
39629,54608,55911.260111491465,1
39630,55544,55968.42821132783,1
39631,56368,56104.5156226571,1
39632,56992,56343.53046639755,1
39633,57792,56669.25753661935,1
39634,58471,57044.66495685732,1
39635,59064,57401.724427618436,1
39636,59924,57649.294870022655,1
39637,60596,57740.79032620645,1
39638,60852,57722.873598833845,1
39639,60480,57675.27797693534,1
39640,59840,57630.21844615704,1
39641,59024,57601.444962759255,1
39642,58212,57597.036040815445,1
39643,57620,57591.94403178281,1
39644,57216,57559.82685628687,1
39645,56728,57537.728217193755,1
39646,56492,57527.17575713598,1
39647,56076,57462.13346753568,1
39648,55912,57291.20073718429,1
39649,55576,57000.10962437887,1
39650,55149,56630.384043596205,1
39651,54677,56213.51228611967,1
39652,54224,55762.88173153792,1
39653,54144,55306.55518104038,1
39654,54536,54876.868430443166,1
39655,54396,54482.37128292685,1
39656,54116,54125.8498413035,0
39657,53412,53807.3592362788,0
39658,53124,53524.90700671772,0
39659,52960,53254.46992448019,0
39660,53084,52968.405669853826,0
39661,53141,52640.903378919866,0
39662,53160,52268.32748894273,0
39663,52840,51860.43369341323,0
39664,52312,51414.78503835641,0
39665,51648,50951.12066238198,0
39666,50988,50479.3809265848,0
39667,50272,50001.3138660247,0
39668,49516,49534.20144207098,0
39669,48400,49074.30434382162,0
39670,47552,48623.60488870005,0
39671,47424,48182.2507959273,0
39672,47464,47745.561681089326,0
39673,47640,47331.69307424149,1
39674,47796,46942.61212057577,1
39675,47816,46580.32290674236,1
39676,47696,46233.99874562239,1
39677,47304,45879.577957268826,1
39678,46732,45492.9735119742,1
39679,45920,45085.163854770944,1
39680,45056,44669.4213993292,1
39681,44072,44241.0689597913,1
39682,42968,43790.32631842464,1
39683,41720,43310.76618689058,1
39684,41236,42813.57469433134,1
39685,41088,42301.237447082414,1
39686,40884,41786.03180303454,1
39687,40696,41276.127247981734,1
39688,40469,40786.143962973816,1
39689,40284,40305.9521665757,1
39690,39992,39828.55169317231,1
39691,39792,39367.512184083556,1
39692,39252,38954.20607972055,1
39693,38280,38598.55774310519,1
39694,37604,38299.478052087354,1
39695,37376,38045.338392980266,1
39696,37384,37820.279574133296,1
39697,37284,37612.41434180822,1
39698,37466,37396.90411461552,1
39699,37752,37163.447875464924,1
39700,37604,36910.045081684475,1
39701,37190,36640.00636180115,1
39702,36808,36346.55416423073,1
39703,36760,36045.917787434744,0
39704,36692,35756.400615848885,0
39705,36476,35492.92575075211,0
39706,36040,35273.39169433768,0
39707,35293,35081.18748290173,0
39708,34648,34867.47896644467,0
39709,34304,34596.261247962175,0
39710,33808,34252.89339675719,0
39711,32988,33856.09595488313,0
39712,32076,33442.746656124524,0
39713,31500,33041.8229582465,0
39714,31670,32665.195681363217,0
39715,31964,32320.235420154608,0
39716,31764,31990.737866372543,0
39717,31716,31674.284973175036,0
39718,31384,31366.124188695645,0
39719,31321,31068.921471572565,0
39720,31296,30768.860820165937,0
39721,31280,30470.59242191879,0
39722,31600,30189.128130416382,0
39723,31972,29924.537786229626,0
39724,32244,29677.898327891096,0
39725,31828,29455.654800595286,0
39726,31352,29268.013667699684,0
39727,30602,29116.354071892525,0
39728,30008,28994.410107892385,0
39729,29224,28901.80404502416,0
39730,28224,28838.26191812026,0
39731,27208,28810.478192507755,1
39732,26562,28816.176382283244,1
39733,26225,28842.926514952298,1
39734,25888,28880.588384731218,1
39735,25776,28944.526757517335,1
39736,25476,29047.678451109565,1
39737,25728,29194.53292002564,1
39738,26008,29378.852879350245,1
39739,27372,29578.58888652183,1
39740,29596,29777.34024139872,1
39741,31872,29934.42916416346,1
39742,32778,30018.18214688165,1
39743,32696,29975.808481224467,1
39744,31996,29810.382645928647,1
39745,31128,29576.657787805125,0
39746,30080,29324.184241102907,2
39747,29170,29100.202147112497,2
39748,28884,28938.994039390345,2
39749,29412,28873.573239364167,2
39750,30208,28909.097408090878,2
39751,31024,29009.362463126166,2
39752,32360,29136.015340050686,2
39753,33056,29246.682619575313,2
39754,33060,29311.64083619213,2
39755,32608,29316.98163711046,2
39756,30060,29259.655584911816,2
39757,26788,29132.270430513632,2
39758,24156,28920.91602792353,2
39759,23248,28627.750990983917,2
39760,23808,28261.55940788034,2
39761,25030,27828.68413314803,2
39762,25660,27315.281655703217,2
39763,25662,26697.459177512923,2
39764,25110,25977.973549426137,0
39765,23936,25180.99755772691,0
39766,23226,24327.842076059173,0
39767,22628,23419.27224652813,0
39768,22244,22450.625295766866,0
39769,21694,21403.94264728569,0
39770,21224,20280.74075316378,0
39771,20448,19109.631482312125,0
39772,19419,17952.654951052817,0
39773,18512,16872.37445398464,2
39774,17906,15901.774899893047,2
39775,17388,15045.038998305003,2
39776,16645,14280.557759226986,2
39777,16039,13627.023475278575,2
39778,15858,13099.913066937346,2
39779,15960,12713.129006976498,2
39780,16194,12466.929952433084,2
39781,16219,12349.113701668703,2
39782,16145,12336.580771447892,2
39783,16296,12416.194498844561,2
39784,16372,12575.494423605116,2
39785,16015,12801.753852703445,2
39786,14856,13094.555433277967,2
39787,12569,13450.522547318304,2
39788,9404,13874.735596346738,2
39789,6034,14357.96092707049,2
39790,2480,14929.951028535814,2
39791,236,15621.506080391522,2
39792,58,16445.672451262493,2
39793,3793,17392.353711607364,2
39794,9572,18431.101327446922,2
39795,15492,19507.182180487845,0
39796,21424,20589.047385348636,0
39797,26657,21664.137704468707,0
39798,30516,22729.26464227174,0
39799,32449,23798.04987486513,0
39800,32840,24872.247308801292,0
39801,32704,25942.062009955192,2
39802,32228,27001.98512449996,2
39803,32164,28065.458508910895,2
39804,32909,29114.650776592527,1
39805,33948,30117.015944452618,1
39806,34784,31055.932616912123,1
39807,35500,31896.820012116503,1
39808,36260,32621.617936416296,1
39809,36700,33214.049056651194,1
39810,36744,33673.05960275459,1
39811,35928,34009.34405324448,1
39812,34772,34250.038063755725,1
39813,34068,34406.47714054675,1
39814,33303,34502.80639873385,1
39815,32208,34561.91984930191,1
39816,30460,34554.78613118421,1
39817,28236,34435.91344065359,1
39818,26594,34188.51866072081,1
39819,26306,33797.63716107643,1
39820,27792,33247.259944637655,1
39821,30120,32542.580990618164,1
39822,31404,31664.258988912345,1
39823,31212,30604.047290070863,1
39824,30128,29409.955725913886,0
39825,29276,28168.871930798407,0
39826,29472,26964.74666048352,0
39827,29480,25845.28607890936,0
39828,28842,24841.780944419646,0
39829,27670,23956.308070609597,0
39830,25948,23164.012515630133,2
39831,23897,22463.896560656958,2
39832,22132,21848.962795527113,2
39833,20796,21311.874647516346,2
39834,20152,20887.650705032353,2
39835,20154,20616.73225859742,2
39836,20546,20537.585125478992,2
39837,20866,20685.393104080216,2
39838,21306,21032.08592510264,2
39839,22024,21511.534947602155,2
39840,22382,22036.70264117247,2
39841,22424,22516.682785582987,2
39842,22456,22919.996699566305,2
39843,21780,23255.045247849106,2
39844,21044,23594.053240076697,2
39845,21700,24001.863542956016,2
39846,23433,24511.66031571952,2
39847,25308,25159.439303389063,2
39848,26845,25963.61791471133,1
39849,27394,26932.62688695029,1
39850,27704,28032.562407607817,1
39851,28108,29229.35482039999,1
39852,28400,30499.487316499584,1
39853,28501,31811.61992842109,1
39854,28988,33153.7958057948,1
39855,30788,34516.98565200264,1
39856,33800,35882.280394540954,1
39857,36644,37222.475158217116,1
39858,38580,38511.28219049605,1
39859,40212,39742.8460261254,1
39860,42372,40899.563075651124,1
39861,45360,41970.68070047932,1
39862,48428,42928.71248388487,1
39863,51076,43746.386721616545,1
39864,51948,44418.354459070135,1
39865,49956,44941.43847447622,1
39866,46460,45304.137089652635,1
39867,43612,45485.90041379884,1
39868,40536,45460.74693668727,1
39869,37856,45206.38814088517,1
39870,35952,44726.04332439247,1
39871,34712,44039.140865964255,1
39872,35664,43162.92904201539,1
39873,39312,42096.512311953615,1
39874,43916,40849.66482973691,1
39875,47412,39437.89653382499,1
39876,48556,37900.562650114254,1
39877,47344,36308.94485018458,1
39878,43824,34701.517073569456,1
39879,39304,33091.82599045864,0
39880,35476,31497.280225650236,0
39881,31876,29905.584659474123,0
39882,28989,28301.36880306535,0
39883,27612,26675.742571204402,0
